Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,Timestamp,dt
5.76763916,-4.532226563,7.608779907,-2.158461571,-0.003027439,3.969829559,7.909329414,-4.519615173,3.631250381,-2.557662964,0.502639771,0.897994995,-40.5456543,3.648376465,-3.964233398,22:12:26:936,0.019989014
6.33984375,-5.205001831,7.410049438,-1.454239845,-0.373568058,3.870320797,7.775921822,-4.820175171,3.531480074,-2.441558838,0.69972229,0.796798706,-41.20788574,3.846740723,-3.23638916,22:12:26:956,0.020019531
6.04057312,-5.013458252,6.31350708,-1.620460987,0.081874847,2.858604193,7.644366264,-5.084247112,3.447386265,-2.38508606,0.890396118,0.63381958,-40.64331055,4.072570801,-4.895019531,22:12:26:980,0.019989014
4.929656982,-4.759674072,6.53855896,-2.459167004,0.856931686,3.343075514,7.381853104,-5.611307144,3.192468882,-2.275375366,0.520751953,0.801055908,-39.93988037,5.902099609,-6.126403809,22:12:27:015,0.020019531
6.203384399,-5.085281372,8.133102417,-1.061136723,0.786165237,5.11058569,7.256513119,-5.864974499,3.019184828,-2.149673462,0.32901001,0.857513428,-39.72625732,6.793212891,-5.680847168,22:12:27:034,0.019989014
7.414840698,-5.619186401,8.283935547,0.26004076,0.465697289,5.400922298,7.141506672,-6.073578358,2.877656698,-1.917434692,0.434463501,0.715835571,-40.51361084,7.127380371,-6.642150879,22:12:27:054,0.019989014
7.252044678,-5.442016602,7.493850708,0.21162653,0.826740265,4.708516121,7.023912907,-6.254061222,2.778805256,-1.668167114,0.598510742,0.660446167,-40.38696289,8.586120605,-6.671142578,22:12:27:074,0.020019531
6.880935669,-5.082885742,6.696578979,-0.025850296,1.369062901,3.993058681,6.889971733,-6.436241627,2.696938515,-1.391204834,0.537796021,0.818099976,-39.35852051,9.448242188,-8.016967773,22:12:27:095,0.019989014
6.823471069,-5.054153442,5.849029541,0.059901237,1.579698086,3.227977037,6.747683048,-6.618268967,2.614895821,-1.141921997,0.370544434,0.94593811,-38.4552002,12.02087402,-8.494567871,22:12:27:116,0.020019532
6.23928833,-5.183441162,3.624816895,-0.292153835,1.757785797,1.256617069,6.522010326,-6.931202888,2.364779949,-0.694519043,-0.48059082,0.911849976,-38.28277588,10.88562012,-7.542419434,22:12:27:158,0.019989013
6.811508179,-4.955993652,2.944869995,0.366508484,2.12565279,0.788393021,6.439386368,-7.075478554,2.154598713,-0.538986206,-1.08140564,0.976821899,-38.35754395,13.16833496,-4.396057129,22:12:27:178,0.019989014
8.755599976,-5.283996582,2.789245605,2.385245323,1.932163239,0.86239779,6.363848686,-7.208790302,1.924879789,-0.532592773,-1.230545044,0.95552063,-39.92004395,13.97247314,-4.183959961,22:12:27:196,0.020019531
8.702926636,-6.845016479,2.968811035,2.465948582,0.583284378,1.361534119,6.221068382,-7.409352779,1.603177071,-0.862823486,-0.085388184,0.591201782,-39.49584961,14.16320801,-2.490234375,22:12:27:238,0.019989014
8.248031616,-6.936004639,2.911346436,2.114520073,0.601951599,1.38558507,6.11452055,-7.514616489,1.521037221,-0.911834717,0.389724731,0.680679321,-39.01977539,14.94598389,-2.487182617,22:12:27:260,0.020019531
8.425201416,-7.091629028,2.102111816,2.398276806,0.547972202,0.621020436,6.004781723,-7.611533642,1.475649834,-0.790390015,0.59425354,0.664703369,-37.51678467,16.58935547,-3.218078613,22:12:27:278,0.019989014
7.975082397,-8.475479126,1.568206787,2.092547417,-0.696842194,0.133537054,5.852208614,-7.738535404,1.427273631,-0.472946167,0.423812866,0.389862061,-36.95220947,16.81671143,-5.181884766,22:12:27:317,0.020019531
9.370910645,-9.493011475,2.861068726,3.530669212,-1.658490658,1.432958841,5.799460888,-7.77981472,1.418137908,-0.203430176,0.15322876,0.356842041,-36.61499023,17.57659912,-4.11529541,22:12:27:337,0.019989014
11.13543701,-9.528930664,3.794815063,5.29125452,-1.679620266,2.298685074,5.789236546,-7.775513172,1.482063532,0.194976807,0.222473145,0.103317261,-38.17901611,16.79534912,-4.01763916,22:12:27:356,0.019989014
9.837768555,-9.461883545,1.077392578,3.860676289,-1.753461361,-0.835945249,5.896827221,-7.60490799,1.887644053,0.833068848,0.977752686,-0.59336853,-38.76647949,16.28723145,-4.4921875,22:12:27:397,0.019989014
10.51773071,-8.930374146,0.691925049,4.421776772,-1.354707241,-1.45214963,6.003705978,-7.461027145,2.111629248,1.030151367,0.670959473,-0.810684204,-37.01171875,17.6864624,-7.647705078,22:12:27:419,0.019989013
9.691726685,-8.039733887,1.496383667,3.394111633,-0.668620586,-0.827376127,6.194676399,-7.250627041,2.285776377,1.233612061,-0.004425049,-1.231460571,-37.890625,13.82293701,-7.748413086,22:12:27:440,0.020019532
9.066848755,-6.909667969,1.924942017,2.211680889,-0.126057148,-0.674607754,6.730422497,-6.660167694,2.55224514,0.987533569,-0.011886597,-2.000579834,-38.99383545,12.0880127,-7.147216797,22:12:27:479,0.019989014
9.040512085,-6.28956604,2.240966797,1.92091465,0.15196085,-0.533753157,6.986097813,-6.320741177,2.722691059,0.663696289,0.640060425,-2.185943604,-39.41955566,10.31188965,-9.10949707,22:12:27:499,0.020019531
8.046905518,-5.080490112,2.454055786,0.70186758,1.005158901,-0.524351358,7.208228111,-5.972296715,2.922930717,0.394180298,1.083206177,-2.270095825,-39.57366943,6.976318359,-9.494018555,22:12:27:520,0.020019531
6.449981689,-4.163513184,3.189071655,-1.225428104,1.251806736,-0.168517828,7.545476913,-5.323647022,3.300750732,0.114013672,1.113037109,-2.030410767,-38.53759766,4.81262207,-11.07025146,22:12:27:559,0.019989014
8.101974487,-4.860229492,3.964797974,0.284317493,0.231127262,0.429390907,7.684321404,-5.004519939,3.475108385,0.040512085,1.106643677,-2.066635132,-40.25115967,2.28729248,-12.46490479,22:12:27:578,0.020019532
6.979095459,-4.024658203,3.715805054,-1.060573578,0.343476772,-0.253367424,7.905150414,-4.295048237,3.902760744,-0.27053833,1.623306274,-2.40965271,-38.91601563,0.442504883,-12.50915527,22:12:27:617,0.019989013
5.808334351,-3.581726074,3.145980835,-2.271302223,0.43592453,-1.073192596,7.954360962,-3.955356598,4.153754711,-0.372802734,1.776702881,-2.348922729,-39.42871094,-2.348327637,-15.82336426,22:12:27:640,0.019989014
4.441238403,-2.856277466,2.504333496,-3.631204605,0.841062307,-1.964922428,7.963933945,-3.647640467,4.409180641,-0.476135254,1.832092285,-2.208312988,-38.05389404,-3.744506836,-18.01452637,22:12:27:677,0.019989014
3.086120605,-3.246536255,2.535461426,-4.871420383,-0.009715796,-2.363501549,7.890992641,-3.209751368,4.857993603,-0.627410889,1.540206909,-1.613891602,-36.65313721,-4.852294922,-19.29473877,22:12:27:700,0.019989014
2.442092896,-2.865859985,2.463638306,-5.468434811,0.231747389,-2.542047501,7.86736536,-3.080705881,4.978373051,-0.687057495,1.025680542,-1.298568726,-33.57696533,-7.034301758,-21.84295654,22:12:27:719,0.019989013
12.823349,-8.860946655,3.052612305,6.064007282,-1.118155003,2.312601566,6.036746502,-7.71861124,0.388730228,2.161468506,-2.3671875,-2.373428345,-36.53106689,18.08166504,9.753417969,22:12:29:004,0.009979248
14.44421387,-10.39083862,1.886627197,7.510334015,-2.051248074,2.327184677,6.556092262,-7.275702477,0.5021981,2.55027771,-2.225494385,-3.230438232,-38.56964111,16.52374268,8.320617676,22:12:29:024,0.010009766
12.86164856,-9.902420044,1.517929077,6.792732239,-3.586822033,1.128064871,7.147027016,-6.68534565,0.629713833,2.651489258,-1.80632019,-4.031509399,-37.25280762,12.9196167,13.50708008,22:12:29:044,0.009979248
11.58314514,-8.441955566,2.911346436,4.606206894,-3.252532959,1.033610821,7.705529213,-6.023173332,0.718742907,2.513534546,-1.575698853,-4.221664429,-38.15612793,10.35308838,12.76397705,22:12:29:064,0.010009766
10.25436401,-8.339004517,4.276046753,2.848798752,-2.860432148,2.442337036,8.186501503,-5.347188473,0.747764349,2.28503418,-1.518173218,-4.054428101,-40.66009521,8.148193359,13.30871582,22:12:29:095,0.010009766
8.923187256,-8.631103516,4.735733032,-0.025099754,-4.298622608,4.107789516,8.959673882,-3.908504486,0.786265731,2.188613892,-1.049453735,-4.146560669,-40.50140381,5.282592773,13.69018555,22:12:29:114,0.009979248
7.264007568,-8.939956665,2.267303467,-1.875647545,-5.831681728,2.102888346,9.268275261,-3.112508535,0.762721896,2.459732056,-1.126159668,-4.302627563,-37.21923828,0.801086426,15.02380371,22:12:29:135,0.009979248
4.728546143,-6.06211853,1.285690308,-4.103889465,-5.431153297,0.675390005,9.507507324,-2.330739498,0.587670505,2.669052124,-1.718978882,-4.124725342,-38.93737793,-1.74407959,17.44537354,22:12:29:164,0.010009765
5.875366211,-4.817138672,1.958450317,-5.047139168,-3.91949892,1.261051178,9.667529106,-1.626375318,0.253331959,2.677047729,-2.320846558,-3.664535522,-38.93737793,-1.74407959,17.44537354,22:12:29:184,0.009979248
5.331893921,-4.604049683,1.005569458,-3.962895393,-3.783477783,1.874034643,9.756305695,-0.988497972,-0.088041596,2.500747681,-2.137084961,-3.367324829,-38.93737793,-1.74407959,17.44537354,22:12:29:215,0.009979248
2.243362427,-3.157958984,0.114929199,-7.547864914,-3.544401169,1.239537358,9.758812904,0.112489395,-0.960886896,2.138549805,-2.60206604,-2.807525635,-34.56726074,-4.656982422,22.30377197,22:12:29:234,0.010009766
2.475601196,-2.580947876,-0.33039856,-7.485934258,-3.243647814,1.343562365,9.674762726,0.506318331,-1.520856977,1.989944458,-2.819396973,-2.35105896,-33.30993652,-5.810546875,26.05438232,22:12:29:257,0.010009766
3.304000854,-1.276107788,-0.993591309,-6.632724762,-2.773538351,1.380591393,9.560271263,0.818354487,-2.025312901,1.773696899,-2.49395752,-2.003250122,-29.67376709,-6.214904785,29.13665771,22:12:29:284,0.009979249
2.794036865,-0.498001099,-1.601715088,-6.285240173,-2.135498524,1.283765793,9.450773239,1.056106091,-2.395390749,1.375823975,-1.802597046,-1.608566284,-29.52575684,-7.643127441,30.24597168,22:12:29:304,0.010009766
1.685516357,-0.05506897,-1.240203857,-6.886563301,-1.543998003,1.153681517,9.367342949,1.191989779,-2.646211147,0.909240723,-1.204452515,-0.983795166,-27.71148682,-7.112121582,29.25109863,22:12:29:334,0.010009766
1.180343628,-0.648834229,-2.214630127,-8.150794983,-1.493029475,0.987618685,9.294265747,0.979055464,-2.971274376,0.359024048,-0.643585205,0.925170898,-28.67584229,-7.250976563,31.80389404,22:12:29:354,0.010009766
2.288864136,-1.101333618,-3.323150635,-7.277210236,-1.590952158,-0.044688702,9.308843613,0.627986968,-3.020175934,0.160354614,-0.188720703,1.805603027,-27.71453857,-7.127380371,32.15179443,22:12:29:384,0.010009766
3.845092773,-2.257736206,-5.374984741,-5.951739311,-1.860731363,-0.984382153,9.341830254,0.15998134,-2.979090929,-0.012756348,0.29119873,2.462341309,-28.02429199,-4.43572998,33.75091553,22:12:29:405,0.009979248
4.651931763,-2.561798096,-8.039733887,-5.247916222,-1.958478689,-3.052679062,9.341908455,-0.415425569,-2.954073668,-0.105438232,0.251251221,3.054626465,-27.70996094,-3.948974609,31.31103516,22:12:29:425,0.010009766
6.11958313,-2.916137695,-10.17056274,-4.118299484,-1.545222282,-5.674721241,9.251185417,-1.075670004,-3.070651531,-0.298248291,-0.430526733,3.595794678,-28.08227539,-1.979064941,31.39801025,22:12:29:455,0.010009765
7.455551147,-5.085281372,-8.595184326,-1.362925529,-2.229020596,-5.441764832,8.75056839,-2.421569586,-3.705933571,-1.031677246,-1.662506104,4.084732056,-27.11791992,-0.268554688,31.70776367,22:12:29:476,0.010009766
11.65736389,-6.22253418,-9.083602905,0.790307045,-2.97760272,-3.919954777,8.37346077,-3.062918663,-4.083389282,-1.175491333,-1.746658325,4.212051392,-26.00097656,4.766845703,34.84344482,22:12:29:504,0.009979248
16.00045776,-5.901702881,-12.43069458,4.815838337,-2.592255592,-5.383069992,7.92650795,-3.592195988,-4.520728111,-1.442871094,-2.028961182,4.007507324,-23.40087891,4.960632324,35.26763916,22:12:29:524,0.009979249
18.01158142,-5.748474121,-14.81532288,11.46720695,-1.732953072,-9.044519424,6.796909332,-3.976698875,-5.844508648,-2.332901001,-3.782394409,2.412277222,-21.01287842,4.258728027,36.00921631,22:12:29:554,0.010009766
17.19755554,-5.066131592,-11.33654785,10.9217577,-1.396959782,-5.758132458,6.262331009,-3.857793093,-6.486218929,-2.853286743,-3.265197754,1.909469604,-17.23175049,0.842285156,39.62860107,22:12:29:574,0.010009765
17.71470642,-3.593704224,-7.630325317,11.47592926,-0.339360237,-1.498850822,6.021145821,-3.597588301,-6.85372591,-3.339569092,-1.129348755,1.644760132,-16.92352295,-1.86920166,41.84570313,22:12:29:605,0.010009766
15.47612,-1.623275757,-6.301544189,10.80165958,0.827336073,0.641248226,6.166241169,-3.191913366,-6.925283432,-3.72946167,1.307983398,1.037017822,-17.63763428,-2.249145508,41.36352539,22:12:29:626,0.010009766
12.99093628,-1.086975098,-6.653488159,8.087554932,1.241615295,0.498846054,6.571006775,-2.658809185,-6.776649952,-3.899902344,2.829727173,0.128356934,-18.51501465,-6.101989746,38.97399902,22:12:29:656,0.009979248
11.92791748,-0.684738159,-3.780441284,4.498128891,0.626471877,2.076203823,7.363909721,-1.305634022,-6.343386173,-3.881256104,2.346084595,-1.504714966,-22.00927734,-13.46740723,35.93292236,22:12:29:676,0.010009766
8.621520996,-0.689529419,-0.536300659,2.704497337,-0.208194733,4.19919157,7.715097427,-0.508069575,-6.032372952,-3.731063843,2.390823364,-2.227493286,-23.03924561,-17.49267578,35.21881104,22:12:29:704,0.010009765
6.22013855,-0.416595459,0.600952148,-0.302659988,-0.928859234,5.497127533,8.07215786,0.293514103,-5.560979843,-3.482849121,2.925598145,-2.538009644,-22.71728516,-21.62017822,32.73925781,22:12:29:725,0.010009766
4.920089722,-0.215484619,0.938522339,-2.767116547,-1.393103004,5.722835541,8.434940338,1.023624897,-4.896362305,-3.132919312,3.680862427,-2.449066162,-24.06768799,-24.65820313,28.01818848,22:12:29:755,0.010009765
3.471588135,-0.55065918,1.321594238,-5.444268227,-2.686856508,4.459656715,9.028064728,2.169645786,-3.155484915,-2.294555664,4.596450806,-2.021362305,-23.09112549,-25.95825195,25.04272461,22:12:29:777,0.009979248
2.446868896,-0.679946899,0.984024048,-6.564135551,-3.25039959,3.373739004,9.197031021,2.570289373,-2.231282234,-1.896682739,4.525619507,-1.663970947,-25.65155029,-28.85437012,17.81768799,22:12:29:796,0.010009765
0.687133789,-0.557846069,0.814025879,-7.928494453,-3.462702036,2.136872292,9.282068253,2.820394993,-1.434910893,-1.508377075,3.846511841,-1.078598022,-25.45471191,-32.85369873,15.17791748,22:12:29:825,0.010009765
1.108520508,-0.881072998,0.505172729,-8.63548851,-3.503787041,1.631450772,9.332209587,2.897762775,-0.826568186,-1.133407593,2.897888184,-0.29776001,-26.13830566,-31.34460449,12.97149658,22:12:29:845,0.010009766
1.807617188,-2.166748047,-0.893035889,-7.580807686,-4.502799988,-0.569168568,9.460284233,2.581464052,-0.097232081,-0.343521118,1.420898438,1.158996582,-27.23846436,-31.48803711,12.61749268,22:12:29:877,0.010009765
1.630447388,-2.810791016,-1.441314697,-7.76700592,-4.849560738,-1.362448335,9.555615425,2.204638243,0.012263408,0.014419556,0.61555481,1.90574646,-30.31005859,-29.28009033,9.976196289,22:12:29:896,0.009979248
2.209854126,-2.980773926,-0.986404419,-7.736573219,-4.625431061,-1.351062655,9.666402817,1.652546763,-0.011437677,0.295639038,-0.027862549,2.784591675,-31.59637451,-28.43475342,9.130859375,22:12:29:925,0.009979248
4.345474243,-3.150772095,0.3543396,-6.993816376,-3.883832455,-0.592438102,9.761601448,0.93451184,-0.090603873,0.525222778,-0.320281982,3.610168457,-33.69445801,-24.3927002,11.22283936,22:12:29:944,0.009979248
9.143463135,-4.881774902,-0.574615479,-0.961769104,-3.799337864,0.050506979,9.77503109,-0.759036005,-0.207401171,1.274093628,-0.312820435,4.27116394,-35.56671143,-20.89080811,11.96594238,22:12:29:976,0.010009766
10.52252197,-6.03817749,-1.568206787,0.710916519,-4.196161747,-1.102391839,9.664465904,-1.636109352,-0.302696854,1.720977783,-0.675537109,4.361175537,-37.93334961,-13.69934082,11.83166504,22:12:29:996,0.010009766
13.54878235,-6.203384399,-1.285690308,3.360514641,-3.750233173,-1.027305126,9.465330124,-2.533826828,-0.397017151,1.907928467,-0.885391235,4.550262451,-39.17999268,-9.254455566,13.19122314,22:12:30:016,0.010009766
16.15846252,-5.619186401,-0.287307739,6.923084259,-2.600741386,-0.699282467,9.202309608,-3.364328861,-0.411315292,1.76625061,-0.622817993,4.36277771,-39.21356201,-4.936218262,14.15252686,22:12:30:044,0.009979248
15.78018188,-4.769256592,1.388641357,7.004552841,-1.425352097,0.549184799,8.911911964,-4.078664303,-0.335716993,1.513778687,-0.225997925,3.92175293,-39.55993652,-2.667236328,12.86010742,22:12:30:065,0.010009766
17.80807495,-4.824310303,1.041473389,7.841995239,0.020916939,1.637136459,8.596903801,-4.714733601,-0.186851144,1.443466187,-0.162094116,3.173416138,-40.35339355,2.278137207,12.550354,22:12:30:094,0.010009766
19.20388794,-5.066131592,-0.926559448,10.92997074,0.220147133,-0.821267247,8.062013626,-5.583341122,-0.02511435,1.47543335,-0.707504272,2.313201904,-38.68865967,4.220581055,13.6505127,22:12:30:115,0.009979248
19.65400696,-3.234573364,0.47644043,11.61214828,2.126700401,0.131836131,7.95225811,-5.738639355,-0.001353769,1.331619263,-0.804977417,1.185089111,-36.69586182,8.375549316,13.94958496,22:12:30:136,0.010009766
18.60295105,-2.772491455,1.189910889,11.36642933,2.809398174,1.11607635,7.975311279,-5.706116676,0.070944667,1.379547119,-0.578063965,0.028213501,-37.94708252,8.062744141,14.81323242,22:12:30:165,0.010009765
16.72109985,-1.912963867,0.311248779,10.04060364,3.028059006,0.734199405,8.085624695,-5.544550896,0.22588174,1.413650513,-0.04864502,-0.773406982,-36.9720459,8.334350586,14.70031738,22:12:30:185,0.010009766
14.43464661,-1.747772217,0.416595459,7.748397827,3.578016758,-0.122820407,8.236938477,-5.301796436,0.462821633,1.328414917,0.574020386,-1.248504639,-36.69433594,8.381652832,12.57476807,22:12:30:216,0.010009765
12.70602417,-1.678329468,1.635238647,4.244297981,2.986541748,0.355226755,8.570615768,-4.663727283,0.982126117,1.205917358,0.700790405,-1.780609131,-39.18762207,4.739379883,12.24060059,22:12:30:235,0.009979248
12.17211914,-1.807617188,2.353500366,3.380208969,2.623783588,1.063469052,8.757239342,-4.265724659,1.133469462,1.390731812,0.132995605,-2.028289795,-38.16223145,5.590820313,13.03100586,22:12:30:256,0.009979248
11.50653076,-2.341522217,2.145202637,2.906229973,1.664142609,1.251452565,8.957008362,-3.803967714,1.213348389,1.633087158,-0.321350098,-2.317504883,-39.03961182,3.311157227,13.50250244,22:12:30:285,0.009979248
9.698913574,-2.425323486,1.302444458,1.742857933,1.003606081,0.661794901,9.157466888,-3.280896664,1.243743062,1.813110352,-0.555175781,-2.602462769,-38.86566162,2.186584473,12.16430664,22:12:30:305,0.010009765
9.727645874,-2.973602295,1.070205688,-0.044638634,0.234147787,0.003691912,9.342736244,-2.746520042,1.157711744,1.880233765,-1.07661438,-2.633880615,-39.65911865,-0.674438477,15.40222168,22:12:30:326,0.009979248
11.40357971,-3.246536255,1.496383667,0.590531349,-0.749042511,0.194200039,9.497080803,-2.242222548,0.973798692,1.71031189,-1.431884766,-2.497528076,-38.90991211,-1.441955566,15.60821533,22:12:30:356,0.009979248
7.817062378,-4.809951782,1.654388428,-1.360578537,-3.339834213,1.044636488,9.704721451,-1.252142906,0.648773611,1.339599609,-0.974349976,-2.472503662,-37.18414307,-1.936340332,15.24505615,22:12:30:376,0.010009765
6.11239624,-4.759674072,1.283294678,-3.410704613,-3.900399208,0.785668731,9.749451637,-0.880819142,0.585440278,1.355056763,-0.496047974,-1.930282593,-36.7767334,-5.065917969,17.32330322,22:12:30:396,0.010009766
6.46913147,-4.900924683,2.336746216,-4.17979908,-4.222367287,1.138514757,9.768838882,-0.627997279,0.58804214,1.340667725,-0.122146606,-1.329467773,-36.15264893,-5.70526123,17.36907959,22:12:30:425,0.010009765
5.487503052,-4.987121582,2.008728027,-3.504323006,-4.466694832,1.531566024,9.771274567,-0.447101474,0.701931,1.326828003,0.466964722,-0.955566406,-35.96343994,-5.101013184,16.75262451,22:12:30:445,0.009979248
5.207382202,-4.848251343,1.541870117,-4.67168045,-4.66358757,1.057144165,9.761310577,-0.32922554,0.882498503,1.365707397,0.836074829,-0.616271973,-37.40081787,-4.420471191,16.05834961,22:12:30:464,0.010009765
6.30632019,-3.907333374,1.855499268,-4.301533699,-4.356070518,0.502515793,9.746919632,-0.317915708,1.032895088,1.572891235,0.698654175,-0.017593384,-37.62512207,-3.871154785,15.88134766,22:12:30:485,0.010009766
4.857833862,-2.829940796,-6.684616089,-4.233309746,-2.280259609,-4.172173977,9.73825264,-0.443010956,1.067978859,1.776901245,-0.050231934,0.540603638,-37.93640137,-2.758789063,15.99121094,22:12:30:516,0.010009765
3.548202515,-13.52963257,-6.988677979,-6.746560097,-9.675832748,-10.7370882,9.712759018,-0.737476468,1.135261178,0.315887451,0.585739136,1.286819458,-38.28582764,-2.087402344,16.72210693,22:12:30:545,0.010009766
14.77940369,-4.893753052,3.845092773,2.688621521,-9.712552071,-0.283110142,9.640991211,-1.157395959,1.371901393,0.293518066,1.214248657,1.96434021,-39.05792236,-0.021362305,15.87219238,22:12:30:564,0.009979248
13.35964966,-1.398208618,5.631164551,3.914470673,-2.885788679,4.180144787,9.68846035,-1.142475009,0.999437273,1.783294678,-2.240951538,0.084671021,-39.32037354,0.090026855,15.7043457,22:12:30:585,0.009979249
24.98828125,5.487503052,-5.89213562,14.11357021,4.904533863,-4.290016651,9.789819717,-0.416944921,-0.394950986,2.125778198,-3.759490967,-2.03414917,-37.0223999,-0.050354004,17.49572754,22:12:30:615,0.010009766
21.40895081,6.16986084,-5.327102661,12.30285835,6.162795067,-4.831393242,9.739295006,0.095850006,-1.143385887,1.374755859,-3.776000977,-2.574768066,-33.37554932,1.252746582,25.26855469,22:12:30:635,0.010009765
26.68817139,5.650314331,-3.857055664,14.45056629,4.91085434,-3.048491955,9.708274841,0.686086953,-1.203781247,0.12361145,-0.28086853,-2.955062866,-31.34155273,-1.943969727,25.59509277,22:12:30:664,0.010009766
23.15911865,8.578430176,-3.766082764,16.11949539,4.698801041,-3.026102781,9.664460182,1.515624523,-0.686652184,-0.767486572,2.620925903,-4.148162842,-34.15679932,-4.61730957,24.91607666,22:12:30:684,0.009979248
14.06593323,8.374923706,-2.705444336,11.36260509,6.402898788,-3.528637409,9.475809097,2.518650532,-0.189270079,-0.860168457,2.498428345,-5.118621826,-34.54742432,-9.12322998,21.64916992,22:12:30:704,0.010009766
1.355117798,0.852340698,0,1.197452545,3.120019197,-2.186701059,9.17698288,3.451722383,0.197426423,-0.727005005,1.89654541,-4.939651489,-33.42437744,-11.85150146,19.93713379,22:12:30:725,0.010009765
-4.414901733,-6.634338379,0.29927063,-9.965769768,-5.420993805,-0.581118941,8.883443832,4.082380772,0.76744473,-0.651916504,4.2081604,-1.845596313,-31.51245117,-14.91088867,18.11828613,22:12:30:745,0.010009766
-8.046905518,-12.47138977,1.855499268,-15.55888844,-16.51032448,-0.75989151,8.462845802,4.504981041,2.062952518,-0.065490723,2.770599365,-1.001907349,-35.80169678,-18.90106201,11.60125732,22:12:30:776,0.009979248
-12.07156372,-14.37239075,2.863464355,-19.7728653,-18.41853333,0.769493341,8.462403297,4.575335503,1.903789282,0.874084473,-0.6355896,-0.397888184,-34.72900391,-20.64208984,12.91503906,22:12:30:794,0.010009766
-9.303863525,-16.6468811,-1.005569458,-20.54806328,-20.62666702,-0.098253608,8.590344429,4.507243633,1.43565917,1.331619263,-2.150405884,0.427154541,-33.16345215,-18.27697754,13.69476318,22:12:30:823,0.010009766
-5.86100769,-12.79940796,-1.635238647,-16.7904911,-20.18483925,-2.389819145,8.775253296,4.262564182,0.997936368,1.165435791,-1.933624268,1.29107666,-33.07647705,-17.2668457,15.81115723,22:12:30:845,0.010009765
-5.207382202,-4.735733032,1.520324707,-13.97905922,-9.09292984,0.792398453,9.192082405,3.397017717,0.369145364,0.106033325,-1.366897583,2.630126953,-33.14056396,-16.41998291,17.92449951,22:12:30:875,0.010009766
-4.953598022,-1.240203857,1.163589478,-14.45221043,-4.718057632,1.254873395,9.423630714,2.694834471,0.321625948,-0.557632446,-0.485931396,3.737457275,-34.42840576,-15.58532715,19.21691895,22:12:30:894,0.009979248
4.204223633,2.870651245,-0.943313599,-7.788747787,0.224228263,-0.8069731,9.653260231,1.695211887,0.333456278,-0.929946899,-0.136520386,5.24055481,-34.4909668,-8.932495117,20.14312744,22:12:30:915,0.010009766
27.07841492,8.025360107,-2.308013916,5.610635757,5.140182495,-2.450705528,9.786765099,0.615840614,0.101816155,-0.916625977,-1.230010986,5.655471802,-36.23657227,-5.548095703,18.90869141,22:12:30:945,0.010009766
35.62571716,7.678207397,-0.837966919,20.5674057,8.351110458,-1.165727854,9.780996323,-0.196105808,-0.681194127,-0.421279907,-4.016220093,4.388870239,-35.16235352,-2.543640137,23.16131592,22:12:30:966,0.010009766
37.05506897,2.987960815,-9.366119385,27.4888916,4.557272911,-5.20566082,9.500237465,-0.722425342,-2.322493553,0.713760376,-3.06918335,0.627426147,-30.78460693,0.89263916,27.40631104,22:12:30:996,0.010009766
31.3855896,-3.476379395,-15.38275146,26.8325386,0.545061409,-11.95663834,9.553116798,-0.538804471,-2.148963213,-0.3855896,1.086410522,-0.817611694,-29.4708252,1.924133301,28.35998535,22:12:31:024,0.010009765
22.08891296,-3.655944824,-13.07713318,18.82463455,-3.748011112,-13.8061018,9.702441216,-0.193020716,-1.412719011,-1.865249634,4.162887573,-1.539855957,-32.13500977,-0.575256348,26.00402832,22:12:31:046,0.010009766
16.91743469,2.133239746,-4.807556152,7.293498993,0.952885032,-6.765080929,9.796553612,0.203985497,0.395356506,-2.314254761,4.354644775,-0.795776367,-36.41052246,-4.417419434,19.02618408,22:12:31:077,0.009979248
17.62611389,5.322311401,1.122879028,7.294819832,4.072628975,-1.195162535,9.747839928,0.532927454,0.930593252,-1.385879517,2.735443115,-1.683670044,-36.59820557,-6.588745117,15.7119751,22:12:31:095,0.010009766
12.15296936,4.254501343,4.534622192,6.147699356,4.227279186,2.628592968,9.659274101,1.247248411,1.145944238,-0.397842407,1.033676147,-3.63949585,-36.52648926,-8.88671875,15.61889648,22:12:31:126,0.010009766
6.775588989,2.755722046,4.062957764,0.882691383,1.523532391,3.329670906,9.492367744,2.205604076,1.095738769,0.269546509,-0.29045105,-4.94178772,-36.40441895,-12.1887207,15.55175781,22:12:31:145,0.010009765
2.236190796,1.070205688,3.773254395,-7.875355721,-3.371477842,2.86048317,9.263475418,3.078906298,0.937421203,0.577407837,-0.765548706,-4.575866699,-34.48486328,-16.70227051,16.66870117,22:12:31:179,0.010009766
-0.268157959,-2.676712036,3.416519165,-9.226901054,-6.268474579,2.651185513,8.879081726,4.078755856,0.834293008,0.249313354,0.315155029,-2.167831421,-32.67669678,-19.36187744,19.10858154,22:12:31:196,0.010009766
-2.633621216,-6.34942627,1.453277588,-10.00069523,-8.807598114,1.309003592,8.728917122,4.321362495,1.141150236,-0.097976685,1.618515015,-1.47807312,-32.01141357,-19.54803467,15.78674316,22:12:31:226,0.009979248
